person_id,assessment_context,latent_ei,latent_sn,latent_tf,latent_jp,observed_ei,observed_sn,observed_tf,observed_jp,retest_ei,retest_sn,retest_tf,retest_jp,ei_letter,sn_letter,tf_letter,jp_letter,type_code,retest_type_code,type_changed_on_retest,min_absolute_distance_to_boundary,near_boundary,continuous_signal_strength,boundary_risk_score,information_loss_index,collaboration_score,reflective_utility_score
MBTI00350,educational_self_understanding_context,1.0372,0.2495,1.1024,0.8316,1.6214,0.2391,1.5647,0.9809,0.8693,0.8062,1.4965,1.1986,E,S,T,J,ESTJ,ESTJ,0,0.2391,0,1.1015,3.1336,0.7683,55.2354,48.2901
MBTI00351,educational_self_understanding_context,0.0249,0.3139,-1.1002,-0.1277,0.4700,0.3530,-1.6467,-0.5653,-0.1574,0.6805,-0.9448,0.4159,E,S,F,P,ESFP,ISFJ,1,0.3530,0,0.7587,2.3096,1.3430,52.0678,51.7539
MBTI00352,educational_self_understanding_context,1.8224,0.6131,-0.8578,-0.3029,1.5510,1.1459,-1.2584,-0.0018,1.4890,-0.0401,-0.7118,-0.2877,E,S,F,P,ESFP,ENFP,1,0.0018,1,0.9893,10.0000,1.5908,58.6944,51.8799
MBTI00353,educational_self_understanding_context,1.1830,0.9128,-1.0441,-0.9358,1.5299,0.1940,-1.0540,0.1347,0.9203,0.3797,-0.4261,-0.9211,E,S,F,J,ESFJ,ESFP,1,0.1347,1,0.7282,4.6571,1.8274,56.5922,53.8350
MBTI00354,educational_self_understanding_context,0.1477,0.8467,-0.4046,-1.7833,0.4344,0.6903,-1.2095,-1.5790,-0.3931,0.4555,-0.0465,-2.5195,E,S,F,P,ESFP,ISFP,1,0.4344,0,0.9783,1.9439,1.1487,54.3823,52.8339
MBTI00355,educational_self_understanding_context,1.7066,0.6352,-0.4501,-1.2775,1.7938,0.7498,-0.6839,-0.9971,1.8109,0.3021,-0.4513,-1.5759,E,S,F,P,ESFP,ESFP,0,0.6839,0,1.0562,1.3091,0.7961,52.8672,54.0171
MBTI00356,educational_self_understanding_context,1.4438,1.2267,-0.3789,-0.1447,1.4284,1.1987,-0.3149,-0.6991,1.8442,1.9958,-0.5489,-0.1225,E,S,F,P,ESFP,ESFP,0,0.3149,0,0.9103,2.5326,0.9007,59.1786,51.8259
MBTI00357,educational_self_understanding_context,0.3696,1.5671,-1.5599,-1.4759,0.7697,0.8297,-1.5335,-1.3724,1.0586,1.1533,-1.7451,-1.0941,E,S,F,P,ESFP,ESFP,0,0.7697,0,1.1263,1.1769,0.7540,50.0983,58.4180
MBTI00358,educational_self_understanding_context,0.2174,0.2277,-1.4038,-0.4222,0.2287,-0.4985,-1.4988,-0.1405,0.1513,-0.0504,-1.0420,-1.1070,E,N,F,P,ENFP,ENFP,0,0.1405,1,0.5916,4.5354,1.7133,53.4414,55.0570
MBTI00359,educational_self_understanding_context,0.9738,0.9013,-1.3064,-1.2096,0.6580,1.5665,-1.5422,-1.0620,1.0156,1.1097,-1.7121,-0.5197,E,S,F,P,ESFP,ESFP,0,0.6580,0,1.2072,1.3550,0.7106,56.9769,48.6419
MBTI00360,educational_self_understanding_context,0.1082,0.3081,-1.1858,-1.3648,-0.3951,1.2368,-1.5086,-2.3767,0.1683,0.6172,-1.4936,-1.9278,I,S,F,P,ISFP,ESFP,1,0.3951,0,1.3793,2.1046,0.9332,48.2144,51.8793
MBTI00361,educational_self_understanding_context,1.1125,1.0152,-0.9716,-0.8364,1.1844,1.6767,-0.5101,-0.9376,1.3231,0.6693,-1.9671,-0.6224,E,S,F,P,ESFP,ESFP,0,0.5101,0,1.0772,1.6946,0.7829,54.7734,59.3107
MBTI00362,educational_self_understanding_context,0.5102,1.1758,-0.7426,-0.3335,0.3129,1.6696,-1.7853,-0.1461,0.4234,1.1205,-0.8338,-0.7518,E,S,F,P,ESFP,ESFP,0,0.1461,1,0.9785,4.4226,1.2985,58.6735,55.0333
MBTI00363,educational_self_understanding_context,1.8783,1.4890,-0.5558,-0.7832,1.8933,2.5230,-0.0524,-1.2792,2.2563,1.2827,-0.0656,-0.6796,E,S,F,P,ESFP,ESFP,0,0.0524,1,1.4370,7.5515,1.0609,58.9796,52.7377
MBTI00364,educational_self_understanding_context,0.9242,1.3718,-1.1705,-1.1453,1.0021,0.9533,-1.0483,-1.2777,1.0541,1.8611,-1.6260,-1.5474,E,S,F,P,ESFP,ESFP,0,0.9533,0,1.0703,0.9678,0.7872,48.5401,57.9796
MBTI00365,educational_self_understanding_context,0.1135,-1.7894,0.8978,-0.6012,-0.4424,-2.1005,1.0312,-0.5553,0.0876,-2.2653,0.5799,-0.3905,I,N,T,P,INTP,ENTP,1,0.4424,0,1.0323,1.9144,1.1115,42.2850,52.1796
MBTI00366,educational_self_understanding_context,0.3192,-0.8664,1.8193,-0.8222,0.0370,-1.0811,1.9506,-0.9155,0.2132,-1.5277,1.5080,-1.1288,E,N,T,P,ENTP,ENTP,0,0.0370,1,0.9961,8.5435,1.2861,34.3085,56.8931
MBTI00367,educational_self_understanding_context,0.8432,-1.1524,0.3782,-0.4800,0.3817,-0.9628,1.2526,-0.3596,1.0722,-0.7748,0.4273,-0.3730,E,N,T,P,ENTP,ENTP,0,0.3596,0,0.7392,2.2746,1.0647,43.2397,43.9977
MBTI00368,educational_self_understanding_context,0.3838,-0.9802,0.6531,-0.2291,0.2014,-0.2792,0.3053,-0.5173,0.1456,-0.5692,0.8574,-0.0803,E,N,T,P,ENTP,ENTP,0,0.2014,0,0.3258,3.5535,1.9018,41.4082,53.8185
MBTI00369,educational_self_understanding_context,0.6359,-0.7735,1.8092,-1.0330,0.6036,-1.1916,1.7141,-0.7666,0.4083,-0.6325,2.2199,-1.0676,E,N,T,P,ENTP,ENTP,0,0.6036,0,1.0690,1.4627,0.7880,45.7139,54.6463
MBTI00370,educational_self_understanding_context,1.3431,-1.1553,0.3808,1.0947,1.4307,-0.9211,-0.1623,1.3103,1.9088,-0.7375,0.5309,0.8803,E,N,F,J,ENFJ,ENTJ,1,0.1623,1,0.9561,4.1280,1.6150,66.9834,58.9243
MBTI00371,educational_self_understanding_context,0.7270,-2.3587,0.9401,-1.2472,0.4601,-2.2281,0.1111,-1.4046,1.0041,-2.5461,0.9763,-0.7976,E,N,T,P,ENTP,ENTP,0,0.1111,1,1.0510,5.2336,1.2494,50.0689,49.2246
MBTI00372,educational_self_understanding_context,1.0401,-1.8075,0.1390,-1.7518,0.9259,-1.4560,-0.3430,-2.0624,1.2612,-2.0493,-0.0511,-1.8820,E,N,F,P,ENFP,ENFP,0,0.3430,0,1.1968,2.3641,0.7159,47.7503,50.8573
MBTI00373,educational_self_understanding_context,1.2626,-0.5637,1.0608,-1.5030,0.8383,-0.5972,1.0366,-1.1853,0.8009,-0.7455,1.1991,-1.6308,E,N,T,P,ENTP,ENTP,0,0.5972,0,0.9143,1.4767,0.8974,47.8929,46.6609
MBTI00374,educational_self_understanding_context,1.5540,-0.4738,1.3949,-1.2690,2.2009,-0.4774,2.2331,-0.9144,1.7554,-0.3703,1.2455,-0.9221,E,N,T,P,ENTP,ENTP,0,0.4774,0,1.4565,1.7940,0.6037,48.9949,54.6794
MBTI00375,educational_self_understanding_context,1.5680,-0.0777,1.0517,-1.4418,2.2659,-0.3372,1.4568,-1.1104,1.5279,-0.2854,1.1397,-1.4860,E,N,T,P,ENTP,ENTP,0,0.3372,0,1.2925,2.3971,0.6700,55.1086,49.3039
MBTI00376,educational_self_understanding_context,0.7952,-1.2751,1.7056,0.0539,0.3642,-1.1584,2.0416,-0.0074,0.3150,-1.4264,1.7979,-0.1030,E,N,T,P,ENTP,ENTP,0,0.0074,1,0.8929,10.0000,1.3650,45.3486,51.5694
MBTI00377,educational_self_understanding_context,1.2174,-1.4594,1.0555,-1.4975,1.4680,-1.1385,1.0454,-1.6213,1.0596,-1.2235,1.5062,-1.6101,E,N,T,P,ENTP,ENTP,0,1.0454,0,1.3183,0.8886,0.6586,46.8388,59.2295
MBTI00378,educational_self_understanding_context,1.2932,-0.2554,2.2582,-0.6191,0.7386,0.2044,2.2531,-0.8241,0.8686,0.1161,2.8773,-1.0242,E,S,T,P,ESTP,ESTP,0,0.2044,0,1.0051,3.5162,0.8298,53.8929,46.2274
MBTI00379,educational_self_understanding_context,0.7296,-0.3845,-0.9405,1.3697,0.6696,-0.0563,-1.1921,1.3186,0.6635,-0.5621,-0.9581,1.6010,E,N,F,J,ENFJ,ENFJ,0,0.0563,1,0.8092,7.3344,1.4409,48.4930,53.0226
MBTI00380,educational_self_understanding_context,0.3896,-1.2421,-1.2951,1.0359,0.5225,-1.4072,-2.0096,0.8088,1.1202,-1.0406,-2.0733,0.8473,E,N,F,J,ENFJ,ENFJ,0,0.5225,0,1.1870,1.6597,0.7210,58.8061,50.8737
MBTI00381,educational_self_understanding_context,0.8223,0.1478,-1.4913,1.7857,0.6925,-0.6902,-1.4371,2.0404,0.5922,1.0947,-1.2152,1.6804,E,N,F,J,ENFJ,ESFJ,1,0.6902,0,1.2150,1.2984,1.0067,55.0354,63.4333
MBTI00382,educational_self_understanding_context,0.2693,-0.8079,-1.3186,0.7108,0.6024,-1.6136,-0.8261,0.9139,0.3353,-0.6231,-0.7766,0.4638,E,N,F,J,ENFJ,ENFJ,0,0.6024,0,0.9890,1.4655,0.8410,50.6289,55.0206
MBTI00383,educational_self_understanding_context,0.2484,-1.3561,-0.5980,0.5829,0.5929,-1.2512,-0.3808,0.6681,0.4344,-1.6402,-0.3605,0.2114,E,N,F,J,ENFJ,ENFJ,0,0.3808,0,0.7233,2.1701,1.0831,50.4072,54.2304
MBTI00384,educational_self_understanding_context,1.5457,-1.1520,-0.0884,0.5061,0.7522,-1.0879,-0.4033,0.4800,1.4678,-1.0679,0.6196,-0.0402,E,N,F,J,ENFJ,ENTP,1,0.4033,0,0.6809,2.0689,1.4353,44.9900,45.9598
MBTI00385,educational_self_understanding_context,1.6666,-0.3400,-0.6480,1.1601,2.4502,-0.4176,-0.0109,0.6229,1.4781,-0.5293,-0.4044,1.0252,E,N,F,J,ENFJ,ENFJ,0,0.0109,1,0.8754,10.0000,1.3799,60.7686,52.9923
MBTI00386,educational_self_understanding_context,1.1386,-1.1571,-0.3335,0.5009,1.2412,-0.6696,-0.6057,-0.1938,0.4886,-1.5165,-0.7894,0.4645,E,N,F,P,ENFP,ENFJ,1,0.1938,1,0.6776,3.6524,1.8895,57.8058,50.4174
MBTI00387,educational_self_understanding_context,1.9276,-1.7807,-1.5405,0.4621,1.9198,-1.8718,-1.6566,-0.0195,1.4404,-1.7836,-2.0217,-0.0786,E,N,F,P,ENFP,ENFP,0,0.0195,1,1.3669,10.0000,1.0882,56.4073,48.9893
MBTI00388,educational_self_understanding_context,0.9265,-0.6619,-0.7565,0.3424,0.7514,0.0286,-1.0421,0.2001,1.1014,-0.7713,-1.2035,0.0158,E,S,F,J,ESFJ,ENFJ,1,0.0286,1,0.5055,9.2098,2.1673,57.0478,50.9270
MBTI00389,educational_self_understanding_context,0.6620,-0.7922,-0.8478,0.3740,0.8743,-0.6726,-0.9034,0.5173,0.7161,-0.4211,-0.9862,0.2764,E,N,F,J,ENFJ,ENFJ,0,0.5173,0,0.7419,1.6741,1.0617,65.9239,53.3530
MBTI00390,educational_self_understanding_context,0.0110,-0.4388,-0.9031,-0.0479,-0.8580,-0.2085,-0.9895,0.3723,-0.0867,-0.5777,-0.3409,-0.4651,I,N,F,J,INFJ,INFP,1,0.2085,0,0.6071,3.4666,1.5390,42.8283,50.6371
MBTI00391,educational_self_understanding_context,0.6938,-1.3035,-0.4745,0.4746,0.9091,-1.3861,-0.4089,0.5780,0.1226,-1.5385,-0.5225,0.6525,E,N,F,J,ENFJ,ENFJ,0,0.4089,0,0.8205,2.0453,0.9799,46.2980,53.8271
MBTI00392,educational_self_understanding_context,0.3862,-1.2749,-0.5275,1.1469,1.1158,-1.7329,-0.5568,1.7377,0.4596,-0.9495,-1.5556,1.4339,E,N,F,J,ENFJ,ENFJ,0,0.5568,0,1.2858,1.5703,0.6730,54.1904,53.3956
MBTI00393,educational_self_understanding_context,-0.7223,1.1710,1.7633,0.0015,-0.6555,0.6287,1.2643,0.0383,-0.7430,0.2583,1.7056,0.4165,I,S,T,J,ISTJ,ISTJ,0,0.0383,1,0.6467,8.4543,1.6311,41.2308,58.4366
MBTI00394,educational_self_understanding_context,-1.7545,1.6901,1.4936,0.6938,-1.3967,1.4872,1.5470,0.7747,-1.9193,1.9851,1.9717,-0.0415,I,S,T,J,ISTJ,ISTP,1,0.7747,0,1.3014,1.1700,0.9660,46.9167,68.7075
MBTI00395,educational_self_understanding_context,-1.1447,0.0430,0.7609,0.9388,-1.3348,-0.8466,0.2291,1.2999,-1.2439,0.1116,0.5535,0.9192,I,N,T,J,INTJ,ISTJ,1,0.2291,0,0.9276,3.2355,1.1868,40.4205,49.7839
MBTI00396,educational_self_understanding_context,-0.0227,1.5581,0.9218,1.0265,0.1358,1.6648,0.9452,1.7425,-0.5015,2.2215,0.8218,0.9359,E,S,T,J,ESTJ,ISTJ,1,0.1358,1,1.1221,4.6343,1.5064,55.1578,58.0005
MBTI00397,educational_self_understanding_context,-0.4978,0.5214,0.6890,0.0796,-0.4742,0.7087,0.5272,0.2132,-0.5623,-0.7880,0.4764,-0.1688,I,S,T,J,ISTJ,INTP,1,0.2132,0,0.4808,3.4101,1.7688,39.2894,50.2784
MBTI00398,educational_self_understanding_context,-1.1744,0.9365,1.2862,0.9045,-1.1813,0.9095,1.8578,0.8033,-1.8523,0.1607,1.2993,0.6826,I,S,T,J,ISTJ,ISTJ,0,0.8033,0,1.1880,1.1321,0.7205,44.3487,50.0292
MBTI00399,educational_self_understanding_context,-0.9563,0.8909,0.1049,0.6887,-1.0554,0.3467,-0.0773,0.6604,-0.9291,0.9797,0.2903,0.3928,I,S,F,J,ISFJ,ISTJ,1,0.0773,1,0.5349,6.3556,2.1106,42.5558,48.4768
MBTI00400,educational_self_understanding_context,-0.7400,0.8828,1.2986,0.3531,-0.5650,0.7200,1.0392,0.4689,-0.8122,0.9688,1.6934,0.3166,I,S,T,J,ISTJ,ISTJ,0,0.4689,0,0.6983,1.8219,1.1132,55.4873,48.4094
MBTI00401,educational_self_understanding_context,-0.4500,0.7611,0.8655,1.8911,-0.7131,1.3952,0.3974,1.8393,-0.4425,0.3511,0.9110,2.0183,I,S,T,J,ISTJ,ISTJ,0,0.3974,0,1.0862,2.0948,0.7775,49.9814,54.6171
MBTI00402,educational_self_understanding_context,-1.3798,0.6870,-0.5179,1.3235,-1.1937,-0.0871,-0.6899,0.9812,-1.9053,0.9793,-1.2589,2.4471,I,N,F,J,INFJ,ISFJ,1,0.0871,1,0.7380,5.9846,1.8161,41.2389,60.3279
MBTI00403,educational_self_understanding_context,-0.6069,0.9678,0.0478,0.2433,-0.6622,0.5724,-0.3756,0.1218,-0.3689,0.8237,0.2452,0.5448,I,S,F,J,ISFJ,ISTJ,1,0.1218,1,0.4330,4.9543,2.3298,41.3472,44.7398
MBTI00404,educational_self_understanding_context,-1.0935,0.9628,1.4983,-0.1296,-0.8095,0.6768,0.9958,0.3995,-0.9527,0.7708,2.0717,-1.0796,I,S,T,J,ISTJ,ISTP,1,0.3995,0,0.7204,2.0855,1.3865,39.7035,48.7071
MBTI00405,educational_self_understanding_context,-1.5226,1.9031,0.5339,1.1039,-0.7083,1.9879,0.9426,0.7655,-1.5345,1.6689,0.5595,1.7435,I,S,T,J,ISTJ,ISTJ,0,0.7083,0,1.1011,1.2686,0.7686,53.0658,49.2135
MBTI00406,educational_self_understanding_context,-0.7165,1.7752,0.7257,0.2611,-1.0861,1.6693,1.8699,0.4042,0.1184,1.2533,0.9183,0.4758,I,S,T,J,ISTJ,ESTJ,1,0.4042,0,1.2574,2.0654,0.9862,42.7789,51.0283
MBTI00407,educational_self_understanding_context,-1.1668,1.0218,-1.4288,-1.1737,-0.7838,0.2558,-1.9855,-1.1592,-1.1182,0.9143,-1.4402,-1.1522,I,S,F,P,ISFP,ISFP,0,0.2558,0,1.0461,2.9779,0.8025,43.8528,53.3641
MBTI00408,educational_self_understanding_context,-1.1447,0.4890,-0.8024,-0.6216,-2.2932,0.6007,-0.8853,-0.3927,-1.0046,0.5416,-1.2898,-0.6445,I,S,F,P,ISFP,ISFP,0,0.3927,0,1.0430,2.1156,0.8045,37.9102,52.2050
MBTI00409,educational_self_understanding_context,-1.1873,0.8025,-1.2352,-1.7452,-1.4016,0.5841,-1.5793,-2.0523,-1.1434,1.0844,-1.4291,-1.5654,I,S,F,P,ISFP,ISFP,0,0.5841,0,1.4043,1.5058,0.6233,39.8738,49.7085
MBTI00410,educational_self_understanding_context,-1.0665,1.0535,0.3809,-0.4775,-1.9532,0.8048,0.1089,-0.2631,-1.3517,0.9870,0.3856,-0.0654,I,S,T,P,ISTP,ISTP,0,0.1089,1,0.7825,5.2925,1.4678,28.5515,46.2063
MBTI00411,educational_self_understanding_context,-1.3297,0.0867,-2.2165,-0.6176,-1.1041,0.2181,-1.9654,-0.7785,-1.7110,0.2075,-2.4065,-0.4759,I,S,F,P,ISFP,ISFP,0,0.2181,0,1.0165,3.3547,0.8220,51.4425,49.4642
MBTI00412,educational_self_understanding_context,-1.3087,0.8570,-0.1105,-1.8800,-0.7922,0.8053,-0.0291,-1.7538,-0.9148,0.9114,-0.4497,-1.7160,I,S,F,P,ISFP,ISFP,0,0.0291,1,0.8451,9.1630,1.4068,49.8630,45.9099
MBTI00413,educational_self_understanding_context,-0.7373,0.5047,-0.5196,-1.5393,-0.8219,0.8845,-1.4251,-1.1947,-0.6896,0.0092,-0.9607,-1.3862,I,S,F,P,ISFP,ISFP,0,0.8219,0,1.0816,1.1088,0.7803,54.0880,47.9105
MBTI00414,educational_self_understanding_context,-0.1584,0.3082,-0.6992,-1.4295,0.3486,0.1627,-0.7554,-1.3343,0.2947,-0.0152,-0.8099,-1.3673,E,S,F,P,ESFP,ENFP,1,0.1627,1,0.6502,4.1209,1.9261,50.5883,51.6286
MBTI00415,educational_self_understanding_context,1.0081,1.2144,-1.1622,-1.1835,0.7392,2.1986,-1.4298,-1.4928,1.1949,1.2074,-1.5271,-0.9465,E,S,F,P,ESFP,ESFP,0,0.7392,0,1.4651,1.2207,0.6006,61.4169,54.2504
MBTI00416,educational_self_understanding_context,-0.2385,1.0747,-1.2733,-0.3176,-0.3831,1.2566,-0.7762,-0.8963,0.2239,1.1403,-1.7927,0.2469,I,S,F,P,ISFP,ESFJ,1,0.3831,0,0.8280,2.1592,1.2727,49.8730,54.3697
MBTI00417,educational_self_understanding_context,-1.3340,0.6442,-0.8825,-1.9050,-1.8745,0.9512,-0.4642,-2.6039,-1.3418,0.5019,-1.1302,-2.3042,I,S,F,P,ISFP,ISFP,0,0.4642,0,1.4735,1.8374,0.5976,34.9222,59.0677
MBTI00418,educational_self_understanding_context,0.1806,0.9978,-0.3393,-1.8005,0.0861,0.6904,0.1079,-1.2833,0.5136,0.9146,-0.9634,-2.2223,E,S,T,P,ESTP,ESFP,1,0.0861,1,0.5419,6.0205,2.0979,43.7402,61.9874
MBTI00419,educational_self_understanding_context,-1.5891,1.2727,-0.3486,-1.3318,-1.4077,1.3643,-0.2412,-1.1780,-1.4966,1.9431,-0.2569,-1.0801,I,S,F,P,ISFP,ISFP,0,0.2412,0,1.0478,3.1134,0.8014,47.0619,48.0099
MBTI00420,educational_self_understanding_context,-1.2196,1.2442,-1.0505,-0.3910,-2.8405,0.6953,-0.9839,-0.4724,-1.3034,1.1122,-0.9065,-0.3433,I,S,F,P,ISFP,ISFP,0,0.4724,0,1.2480,1.8104,0.6906,40.9715,53.6731
MBTI00421,educational_self_understanding_context,-1.1043,-1.8716,1.1563,-1.0144,-0.9886,-1.4807,0.9169,-1.3105,-0.9731,-1.4528,1.1085,-0.8123,I,N,T,P,INTP,INTP,0,0.9169,0,1.1742,1.0031,0.7277,42.4365,49.8242
MBTI00422,educational_self_understanding_context,-0.1165,-1.5147,0.1190,-0.9488,-0.6879,-1.2509,-0.4257,-1.4143,-0.1585,-1.7132,-0.1538,-0.7611,I,N,F,P,INFP,INFP,0,0.4257,0,0.9447,1.9773,0.8736,40.2658,55.6117
MBTI00423,educational_self_understanding_context,-1.5954,-1.3807,0.7178,-1.5739,-1.6914,-1.5799,0.9430,-1.2511,-1.6759,-1.6027,1.1441,-1.1539,I,N,T,P,INTP,INTP,0,0.9430,0,1.3663,0.9775,0.6384,43.6269,54.0037
MBTI00424,educational_self_understanding_context,-0.8676,-1.5358,0.3417,-1.3998,-0.3209,-2.0940,0.2143,-0.8087,-1.0546,-0.7510,0.1636,-1.6464,I,N,T,P,INTP,INTP,0,0.2143,0,0.8595,3.3983,0.9439,39.6181,41.4784
MBTI00425,educational_self_understanding_context,-1.3971,-1.0092,0.7340,-1.3627,-1.7602,-1.2335,1.0045,-1.7060,-0.8544,-1.0194,0.5848,-1.1204,I,N,T,P,INTP,INTP,0,1.0045,0,1.4261,0.9221,0.6150,32.8274,48.5965
MBTI00426,educational_self_understanding_context,-1.5872,-1.1923,1.4643,-0.4076,-0.7128,-1.3177,2.1757,-0.3066,-2.5051,-0.6533,1.5268,0.0562,I,N,T,P,INTP,INTJ,1,0.3066,0,1.1282,2.5867,1.0529,29.5830,49.9691
MBTI00427,educational_self_understanding_context,-0.2829,-0.5082,0.4738,-1.3973,0.2778,-0.4127,-0.0687,-1.5055,0.2791,-0.7472,0.3977,-1.3087,E,N,F,P,ENFP,ENTP,1,0.0687,1,0.5662,6.7246,2.0552,40.4435,62.9828
MBTI00428,educational_self_understanding_context,-0.9099,-0.9775,2.0532,0.5594,-0.6704,-0.9291,2.0144,0.9676,-0.9590,-1.4167,1.7903,-0.0090,I,N,T,J,INTJ,INTP,1,0.6704,0,1.1454,1.3326,1.0433,43.3121,52.5014
MBTI00429,educational_self_understanding_context,-0.5128,-1.1539,0.9106,-0.9666,-0.5594,-1.1111,0.6720,-0.6670,-0.9264,-0.3855,0.7085,-1.7186,I,N,T,P,INTP,INTP,0,0.5594,0,0.7524,1.5639,1.0500,48.2008,43.0312
MBTI00430,educational_self_understanding_context,-1.5534,-1.7354,0.8664,-0.8230,-1.9982,-1.4404,0.7287,-0.6460,-0.9361,-1.7849,1.0033,-1.1792,I,N,T,P,INTP,INTP,0,0.6460,0,1.2034,1.3774,0.7126,41.9815,50.1797
MBTI00431,educational_self_understanding_context,-1.9332,-0.7527,0.3724,-0.8908,-2.1121,-0.9443,-0.0275,-0.9995,-1.8529,-0.7545,0.1861,-0.9742,I,N,F,P,INFP,INTP,1,0.0275,1,1.0209,9.3021,1.5691,43.3077,47.4109
MBTI00432,educational_self_understanding_context,-0.4938,-1.5167,1.1306,-1.1248,-0.9908,-1.5125,0.7279,-1.1479,0.0301,-1.7786,0.7338,-0.9672,I,N,T,P,INTP,ENTP,1,0.7279,0,1.0948,1.2378,1.0723,30.7838,48.2865
MBTI00433,educational_self_understanding_context,-0.6214,-0.0805,1.2665,-0.4109,-0.0196,0.2708,1.6273,-0.9786,-1.1141,-0.3965,1.7391,-0.0111,I,S,T,P,ISTP,INTP,1,0.0196,1,0.7241,10.0000,1.8321,40.5734,56.8387
MBTI00434,educational_self_understanding_context,-0.6520,-0.6316,0.2681,-0.5817,-0.8575,-1.1381,0.3206,-0.8072,-1.1782,-0.2641,-0.1493,-0.0702,I,N,T,P,INTP,INFP,1,0.3206,0,0.7809,2.4960,1.3195,50.1515,51.5923
MBTI00435,educational_self_understanding_context,0.5051,-0.5267,-1.8504,-0.2108,0.8805,-0.7625,-2.3115,-0.7502,-0.0652,0.1051,-1.9262,-0.0877,E,N,F,P,ENFP,ISFP,1,0.7502,0,1.1762,1.2046,1.0266,55.8755,57.9541
MBTI00436,educational_self_understanding_context,-0.8722,-0.8864,-1.0971,1.3415,-1.0437,-1.2930,-1.2639,0.7822,-1.3791,-0.1784,-1.3226,1.1505,I,N,F,J,INFJ,INFJ,0,0.7822,0,1.0957,1.1598,0.7718,44.6458,58.1603
MBTI00437,educational_self_understanding_context,-0.6625,-0.5664,-1.3721,0.9372,-1.0912,-0.6124,-1.4404,1.5824,-1.2650,-0.5795,-1.1693,0.9579,I,N,F,J,INFJ,INFJ,0,0.6124,0,1.1816,1.4444,0.7238,48.3313,50.3331
MBTI00438,educational_self_understanding_context,-1.2702,-1.0075,-1.0902,0.0593,-1.2453,-1.0537,-1.2645,-0.6365,-0.4790,-0.8863,-1.2053,-0.2093,I,N,F,P,INFP,INFP,0,0.6365,0,1.0500,1.3957,0.8000,42.3635,51.5100
MBTI00439,educational_self_understanding_context,-0.8649,-0.4515,-1.2885,0.6681,-0.6427,0.5855,-1.3258,0.4408,-1.3720,-0.7830,-1.1616,1.3822,I,S,F,J,ISFJ,INFJ,1,0.4408,0,0.7487,1.9201,1.3541,42.5731,52.2501
MBTI00440,educational_self_understanding_context,-0.3169,-0.1552,-0.5317,1.0923,-0.7833,-0.3663,-0.3355,1.2202,0.2281,-0.5776,-1.1693,0.7720,I,N,F,J,INFJ,ENFJ,1,0.3355,0,0.6763,2.4068,1.4411,51.4211,51.4965
MBTI00441,educational_self_understanding_context,-1.6781,-0.6268,-1.2603,0.3359,-1.8774,-0.8103,-1.9036,0.3600,-2.0313,-0.7434,-1.9832,0.5357,I,N,F,J,INFJ,INFJ,0,0.3600,0,1.2378,2.2726,0.6955,41.3479,53.2485
MBTI00442,educational_self_understanding_context,-1.3913,-0.7629,-0.9672,1.3884,-1.3065,-0.4682,-0.8264,0.9105,-1.7898,0.0360,-1.2432,0.9955,I,N,F,J,INFJ,ISFJ,1,0.4682,0,0.8779,1.8242,1.2277,46.7238,52.5940
MBTI00443,educational_self_understanding_context,-0.1860,-0.6937,-1.1097,0.7489,-0.2033,-0.3563,-0.8080,0.0804,0.3044,-1.5880,-1.2614,1.3723,I,N,F,J,INFJ,ENFJ,1,0.0804,1,0.3620,6.2358,2.5294,48.2774,52.3918
MBTI00444,educational_self_understanding_context,-1.2134,-0.6921,-0.7744,0.7014,-0.7199,-0.3740,-0.6425,0.9182,-0.6916,-0.1386,-0.4880,0.4951,I,N,F,J,INFJ,INFJ,0,0.3740,0,0.6637,2.2027,1.1579,49.5310,43.9539
MBTI00445,educational_self_understanding_context,-2.6793,-1.0800,-0.3637,0.9885,-3.0881,-0.3915,-0.0642,0.8369,-2.4932,-2.1872,-0.8276,1.2676,I,N,F,J,INFJ,INFJ,0,0.0642,1,1.0952,6.9326,1.2221,36.1929,54.2527
MBTI00446,educational_self_understanding_context,0.3594,-1.0120,-1.3275,0.6917,-0.0289,-1.3079,-1.4128,0.5919,1.0603,-0.6480,-1.7242,0.9982,I,N,F,J,INFJ,ENFJ,1,0.0289,1,0.8354,9.1836,1.7158,48.6625,53.2923
MBTI00447,educational_self_understanding_context,-1.0798,-1.0046,-0.8982,0.5786,-1.3725,-0.4018,-0.9454,0.6480,-0.8778,-1.3620,-0.7861,0.4858,I,N,F,J,INFJ,INFJ,0,0.4018,0,0.8419,2.0757,0.9598,52.7413,53.2412
MBTI00448,educational_self_understanding_context,-0.8331,0.0559,-0.9633,1.1421,-0.8241,0.7706,-0.8875,1.1787,-0.4712,-0.1324,-0.7684,1.3658,I,S,F,J,ISFJ,INFJ,1,0.7706,0,0.9152,1.1756,1.1967,44.1748,48.7485
MBTI00449,educational_self_understanding_context,0.1679,0.3814,-0.7904,0.5285,-0.1512,-0.2688,-0.5600,1.1008,0.1567,-0.0699,-0.6432,-0.1022,I,N,F,J,INFJ,ENFP,1,0.1512,1,0.5202,4.3252,2.1385,48.4383,56.2675
