person_id,occasion,situation_type,state_extraversion,state_conscientiousness,state_neuroticism,situational_activation,situational_constraint
TRT00112,4,deadline_pressure,2.750,5.470,3.301,3.908,5.644
TRT00112,5,quiet_work,3.374,5.509,3.112,1.755,5.898
TRT00112,6,social_event,4.625,4.599,3.941,6.038,2.297
TRT00112,7,deadline_pressure,3.515,5.860,2.832,4.528,6.777
TRT00112,8,deadline_pressure,3.806,5.701,3.556,4.448,6.570
TRT00112,9,team_meeting,3.315,4.218,2.180,4.997,4.784
TRT00112,10,public_presentation,4.708,4.137,4.127,6.661,4.995
TRT00112,11,ambiguous_conflict,2.418,4.569,3.077,3.591,4.086
TRT00112,12,ambiguous_conflict,3.027,4.712,3.650,3.982,2.629
TRT00112,13,public_presentation,3.757,5.233,4.368,5.616,4.309
TRT00112,14,social_event,4.742,4.689,4.270,6.078,2.196
TRT00112,15,quiet_work,2.437,5.670,3.159,2.366,6.332
TRT00112,16,public_presentation,3.832,4.976,3.171,6.661,5.087
TRT00112,17,social_event,4.054,5.146,4.661,6.520,3.057
TRT00112,18,family_obligation,3.373,4.322,3.999,4.587,5.091
TRT00113,1,recovery_time,3.216,3.577,3.601,2.677,1.707
TRT00113,2,social_event,3.330,4.331,3.242,5.536,3.643
TRT00113,3,deadline_pressure,3.836,4.956,3.815,4.801,5.429
TRT00113,4,social_event,4.135,4.689,3.509,5.066,2.315
TRT00113,5,deadline_pressure,3.365,5.026,3.496,4.530,6.370
TRT00113,6,team_meeting,3.526,5.808,3.675,4.911,4.404
TRT00113,7,recovery_time,2.868,3.710,1.834,1.996,1.990
TRT00113,8,ambiguous_conflict,3.943,4.341,4.024,5.473,2.943
TRT00113,9,recovery_time,1.987,3.996,2.643,2.295,2.306
TRT00113,10,team_meeting,3.627,4.442,3.524,5.123,4.545
TRT00113,11,ambiguous_conflict,3.367,4.784,2.314,5.383,4.586
TRT00113,12,family_obligation,3.385,5.544,2.760,3.957,5.011
TRT00113,13,quiet_work,2.484,4.322,1.417,1.307,5.370
TRT00113,14,quiet_work,3.286,4.461,2.990,2.083,4.914
TRT00113,15,deadline_pressure,2.809,5.116,2.804,3.896,5.280
TRT00113,16,ambiguous_conflict,3.482,5.051,2.739,4.568,3.770
TRT00113,17,family_obligation,3.299,4.730,3.450,3.660,4.930
TRT00113,18,quiet_work,2.814,5.483,2.629,2.032,6.686
TRT00114,1,quiet_work,3.154,5.465,3.470,1.317,5.859
TRT00114,2,quiet_work,3.279,6.426,3.187,3.033,5.975
TRT00114,3,social_event,2.903,5.157,5.341,5.671,3.109
TRT00114,4,social_event,2.511,5.673,5.467,6.014,3.477
TRT00114,5,deadline_pressure,3.185,6.658,5.738,5.749,5.373
TRT00114,6,family_obligation,2.368,4.852,4.671,3.203,5.386
TRT00114,7,recovery_time,2.262,4.647,4.322,1.315,1.996
TRT00114,8,ambiguous_conflict,3.130,5.891,4.802,4.484,3.981
TRT00114,9,recovery_time,2.514,5.499,3.891,2.802,1.841
TRT00114,10,family_obligation,2.542,5.294,5.652,3.157,4.406
TRT00114,11,quiet_work,2.359,6.080,4.107,2.328,5.164
TRT00114,12,family_obligation,4.347,5.380,4.850,4.274,4.995
TRT00114,13,social_event,2.929,6.067,4.986,6.524,2.130
TRT00114,14,quiet_work,1.339,5.451,5.282,2.603,4.882
TRT00114,15,recovery_time,2.284,4.634,4.684,1.371,2.703
TRT00114,16,social_event,3.757,5.521,5.090,6.326,2.173
TRT00114,17,family_obligation,2.971,5.950,4.992,4.236,4.126
TRT00114,18,ambiguous_conflict,3.604,5.638,4.914,4.915,3.476
TRT00115,1,social_event,4.149,3.667,4.908,5.656,3.099
TRT00115,2,social_event,3.144,3.618,4.248,4.970,2.732
TRT00115,3,social_event,4.320,3.972,4.434,5.692,2.867
TRT00115,4,team_meeting,4.310,4.216,4.004,5.175,4.714
TRT00115,5,public_presentation,3.623,4.696,3.941,6.184,4.769
TRT00115,6,deadline_pressure,4.531,4.865,3.949,4.260,6.045
TRT00115,7,social_event,3.959,3.977,3.854,6.041,1.913
TRT00115,8,recovery_time,3.536,3.634,3.698,2.512,1.729
TRT00115,9,quiet_work,3.566,5.083,3.016,1.749,6.365
TRT00115,10,public_presentation,4.870,5.557,4.146,7.000,5.160
TRT00115,11,public_presentation,4.226,5.400,4.442,6.063,5.352
TRT00115,12,family_obligation,3.550,4.487,3.825,4.432,5.219
TRT00115,13,social_event,4.073,4.553,4.806,6.189,2.867
TRT00115,14,ambiguous_conflict,4.538,4.205,4.168,4.603,3.549
TRT00115,15,deadline_pressure,4.354,5.257,4.141,5.138,6.189
TRT00115,16,public_presentation,5.175,4.024,4.543,6.980,4.869
TRT00115,17,quiet_work,3.287,4.895,3.287,1.700,5.250
TRT00115,18,family_obligation,3.841,5.770,4.365,3.386,4.316
TRT00116,1,public_presentation,4.901,3.936,3.176,5.887,4.597
TRT00116,2,deadline_pressure,3.787,4.579,2.951,4.693,5.574
TRT00116,3,social_event,3.761,3.358,3.504,5.435,2.310
TRT00116,4,social_event,4.613,4.490,3.831,5.998,2.621
TRT00116,5,recovery_time,3.708,4.185,2.978,2.182,1.198
TRT00116,6,quiet_work,3.454,4.871,2.241,1.880,6.116
TRT00116,7,deadline_pressure,4.449,4.382,2.644,4.027,4.529
TRT00116,8,public_presentation,4.535,4.533,3.487,6.902,5.360
TRT00116,9,deadline_pressure,3.347,4.887,2.484,4.191,4.570
TRT00116,10,team_meeting,3.869,4.978,3.491,5.045,4.172
TRT00116,11,social_event,4.923,3.891,3.191,5.542,3.132
TRT00116,12,social_event,4.100,4.820,3.426,6.027,1.838
TRT00116,13,public_presentation,4.787,4.668,3.542,5.976,4.962
TRT00116,14,recovery_time,2.979,3.750,3.041,2.189,2.116
TRT00116,15,social_event,4.736,4.613,4.006,6.253,2.402
TRT00116,16,quiet_work,4.221,4.608,1.881,1.710,5.915
TRT00116,17,quiet_work,3.597,4.006,2.739,1.611,5.418
TRT00116,18,quiet_work,3.758,4.025,3.052,2.384,5.052
TRT00117,1,ambiguous_conflict,2.935,4.232,3.856,4.706,3.311
TRT00117,2,family_obligation,2.179,4.648,4.377,3.746,4.667
TRT00117,3,team_meeting,1.906,5.342,4.676,4.394,4.515
TRT00117,4,family_obligation,3.145,4.381,4.183,3.394,4.476
TRT00117,5,family_obligation,2.728,5.180,3.626,4.118,5.483
TRT00117,6,social_event,3.873,4.380,4.935,5.934,2.235
TRT00117,7,team_meeting,3.151,4.209,5.028,3.997,3.857
TRT00117,8,family_obligation,4.253,4.989,4.163,5.005,5.056
TRT00117,9,recovery_time,2.616,3.662,3.849,1.210,1.475
TRT00117,10,ambiguous_conflict,4.165,4.201,4.400,5.594,3.107
TRT00117,11,team_meeting,3.947,4.936,4.296,5.739,4.076
TRT00117,12,deadline_pressure,3.685,4.561,4.694,4.191,4.952
TRT00117,13,team_meeting,3.717,4.957,3.533,4.538,3.674
TRT00117,14,recovery_time,3.232,4.241,4.946,2.021,2.724
TRT00117,15,ambiguous_conflict,3.716,5.405,4.302,5.368,3.593
TRT00117,16,recovery_time,3.247,4.325,3.793,2.545,2.109
TRT00117,17,family_obligation,2.959,5.396,4.158,3.961,5.607
TRT00117,18,public_presentation,3.322,5.482,5.092,7.000,5.570
TRT00118,1,recovery_time,3.788,3.936,4.229,2.968,1.978
TRT00118,2,deadline_pressure,3.169,5.049,3.025,4.957,4.960
TRT00118,3,quiet_work,3.285,4.932,3.527,1.936,5.556
TRT00118,4,team_meeting,3.203,4.612,4.153,4.680,3.471
TRT00118,5,quiet_work,1.514,4.468,4.060,2.578,5.525
TRT00118,6,team_meeting,4.121,5.491,4.976,6.232,4.064
TRT00118,7,team_meeting,3.530,5.352,4.155,4.585,4.687
TRT00118,8,recovery_time,3.858,3.888,3.972,2.072,2.034
TRT00118,9,deadline_pressure,3.093,5.393,5.038,4.920,4.259
TRT00118,10,recovery_time,2.214,4.437,3.382,1.708,1.755
TRT00118,11,deadline_pressure,2.768,5.662,4.456,4.121,4.479
TRT00118,12,ambiguous_conflict,3.441,4.322,4.023,4.620,3.508
TRT00118,13,social_event,3.827,5.103,4.019,5.292,3.524
TRT00118,14,deadline_pressure,3.410,4.731,4.442,4.687,5.584
TRT00118,15,ambiguous_conflict,4.254,5.127,5.345,5.108,3.264
TRT00118,16,family_obligation,3.138,5.047,3.759,3.635,4.345
TRT00118,17,recovery_time,3.348,4.897,4.835,2.131,2.167
TRT00118,18,team_meeting,3.434,5.132,4.199,5.174,4.142
TRT00119,1,social_event,3.001,4.405,2.779,5.924,1.469
TRT00119,2,recovery_time,2.408,3.338,2.505,2.531,1.868
TRT00119,3,recovery_time,2.558,3.508,2.541,2.611,1.422
TRT00119,4,social_event,3.098,4.000,2.626,5.580,2.186
TRT00119,5,family_obligation,2.178,4.949,2.040,3.542,4.736
TRT00119,6,recovery_time,3.593,4.090,2.070,3.504,1.789
TRT00119,7,family_obligation,2.432,5.246,1.437,2.942,4.536
TRT00119,8,public_presentation,3.011,6.386,1.877,6.392,5.777
TRT00119,9,family_obligation,1.926,5.020,2.885,5.069,4.707
TRT00119,10,quiet_work,1.674,5.405,2.000,1.000,5.625
TRT00119,11,public_presentation,2.302,4.552,2.950,5.705,5.795
TRT00119,12,team_meeting,2.655,6.551,2.079,4.974,4.169
TRT00119,13,ambiguous_conflict,2.878,4.619,1.577,4.483,4.460
TRT00119,14,recovery_time,3.026,3.335,2.441,1.815,1.557
TRT00119,15,quiet_work,1.675,3.957,1.937,1.564,6.170
TRT00119,16,public_presentation,3.112,5.007,1.830,6.551,4.215
TRT00119,17,social_event,3.644,4.262,2.085,6.890,3.409
TRT00119,18,quiet_work,2.402,5.138,2.007,2.318,5.840
TRT00120,1,quiet_work,3.297,4.485,3.125,2.138,5.303
TRT00120,2,quiet_work,3.532,3.237,2.725,1.000,5.480
TRT00120,3,quiet_work,3.897,3.001,3.360,2.128,5.763
TRT00120,4,family_obligation,3.560,3.305,4.652,4.384,4.075
TRT00120,5,deadline_pressure,4.348,3.519,3.574,4.503,4.959
TRT00120,6,social_event,5.399,3.350,4.955,6.311,2.924
TRT00120,7,quiet_work,2.748,4.175,3.858,2.564,5.267
TRT00120,8,quiet_work,3.115,2.943,3.396,1.000,5.900
TRT00120,9,team_meeting,4.171,3.337,3.693,4.120,4.339
TRT00120,10,deadline_pressure,4.472,3.423,4.370,4.424,5.627
TRT00120,11,team_meeting,4.345,3.989,4.131,4.980,4.377
TRT00120,12,quiet_work,3.591,3.687,2.676,1.601,5.686
TRT00120,13,recovery_time,4.607,2.943,3.895,2.742,1.761
TRT00120,14,recovery_time,4.189,3.114,3.152,2.030,2.407
TRT00120,15,ambiguous_conflict,2.987,3.567,5.052,4.622,4.842
TRT00120,16,social_event,4.428,2.458,4.582,6.600,2.271
TRT00120,17,ambiguous_conflict,4.190,3.509,3.545,4.497,4.301
TRT00120,18,recovery_time,4.935,2.654,3.792,3.377,2.728
TRT00121,1,family_obligation,3.496,5.210,3.560,4.098,4.202
TRT00121,2,ambiguous_conflict,5.023,5.475,3.675,5.022,3.718
TRT00121,3,social_event,5.315,5.163,3.980,5.759,2.202
TRT00121,4,quiet_work,3.551,5.289,2.099,1.484,5.798
TRT00121,5,social_event,4.515,5.972,4.506,5.417,2.130
TRT00121,6,social_event,5.346,4.224,4.512,6.136,2.580
TRT00121,7,social_event,5.535,5.848,4.142,5.631,3.370
TRT00121,8,public_presentation,4.261,5.660,4.245,5.879,5.498
TRT00121,9,social_event,4.620,4.397,4.871,7.000,3.184
TRT00121,10,quiet_work,2.896,5.576,3.138,1.000,5.781
TRT00121,11,recovery_time,3.157,5.362,2.973,2.470,2.873
TRT00121,12,social_event,4.177,5.241,3.544,6.284,2.863
TRT00121,13,team_meeting,4.981,5.812,4.411,5.858,3.628
TRT00121,14,family_obligation,3.730,5.382,3.428,4.676,4.349
TRT00121,15,public_presentation,4.138,5.697,4.338,6.982,5.327
TRT00121,16,deadline_pressure,4.311,6.183,3.143,4.396,6.304
TRT00121,17,recovery_time,3.684,5.144,2.816,1.969,2.307
TRT00121,18,team_meeting,4.891,5.679,2.900,5.244,4.263
TRT00122,1,ambiguous_conflict,4.250,3.275,2.086,4.410,3.892
TRT00122,2,social_event,4.727,3.488,2.416,6.097,2.638
TRT00122,3,social_event,5.074,3.264,2.395,7.000,2.306
TRT00122,4,family_obligation,4.601,3.457,2.517,3.605,4.613
TRT00122,5,family_obligation,4.763,4.307,2.656,3.988,4.940
TRT00122,6,deadline_pressure,4.656,3.794,1.762,4.282,5.312
TRT00122,7,social_event,5.812,3.416,2.266,5.592,2.959
TRT00122,8,ambiguous_conflict,5.523,4.191,2.401,4.762,4.484
TRT00122,9,public_presentation,5.441,4.717,3.801,5.857,5.520
TRT00122,10,public_presentation,5.734,4.780,2.949,6.736,4.926
TRT00122,11,deadline_pressure,5.309,3.642,1.840,4.527,5.825
TRT00122,12,team_meeting,5.738,3.401,2.057,5.339,3.929
TRT00122,13,quiet_work,4.021,3.686,1.657,1.155,4.726
TRT00122,14,family_obligation,4.469,4.816,1.975,3.748,5.554
TRT00122,15,deadline_pressure,6.085,4.636,2.754,4.962,6.037
TRT00122,16,quiet_work,4.154,4.091,1.000,2.013,6.194
TRT00122,17,social_event,6.270,3.489,2.533,6.900,2.688
TRT00122,18,family_obligation,4.382,3.775,1.000,3.782,5.276
TRT00123,1,family_obligation,3.062,4.367,3.587,3.959,5.143
TRT00123,2,recovery_time,3.098,3.379,4.270,2.865,2.259
TRT00123,3,quiet_work,1.591,3.877,3.878,1.844,5.463
TRT00123,4,team_meeting,3.738,3.827,4.444,4.792,3.947
TRT00123,5,team_meeting,2.050,4.168,3.587,4.626,4.342
TRT00123,6,family_obligation,2.366,4.565,3.793,3.790,4.611
TRT00123,7,ambiguous_conflict,3.267,4.635,4.132,4.340,3.937
TRT00123,8,recovery_time,2.949,3.120,3.785,1.886,2.171
TRT00123,9,ambiguous_conflict,4.890,3.702,2.563,4.910,3.329
TRT00123,10,public_presentation,2.870,4.402,4.874,5.929,5.089
TRT00123,11,team_meeting,3.629,4.080,3.759,5.320,4.017
TRT00123,12,team_meeting,3.713,4.295,4.664,5.651,4.778
TRT00123,13,quiet_work,1.678,3.874,2.818,1.206,5.963
TRT00123,14,deadline_pressure,2.486,4.284,2.991,4.069,5.090
TRT00123,15,quiet_work,2.495,3.803,3.474,1.881,5.967
TRT00123,16,social_event,3.709,3.708,4.453,5.735,2.113
TRT00123,17,ambiguous_conflict,3.646,2.747,3.266,3.240,3.641
TRT00123,18,social_event,3.479,3.365,3.628,6.177,2.427
TRT00124,1,quiet_work,2.822,4.403,3.308,1.661,5.590
TRT00124,2,public_presentation,4.992,4.891,4.139,6.280,5.757
TRT00124,3,recovery_time,4.199,3.893,3.934,2.225,2.077
TRT00124,4,deadline_pressure,4.625,5.729,3.408,4.745,4.403
TRT00124,5,ambiguous_conflict,4.056,3.908,3.875,5.540,3.875
TRT00124,6,ambiguous_conflict,4.591,4.362,4.874,5.893,4.268
TRT00124,7,team_meeting,3.926,4.899,3.891,4.720,4.673
TRT00124,8,social_event,4.500,4.938,4.559,5.788,3.071
TRT00124,9,team_meeting,3.437,5.257,4.843,5.381,4.603
TRT00124,10,family_obligation,4.293,4.555,4.456,4.326,5.241
TRT00124,11,deadline_pressure,4.462,4.967,4.298,4.928,4.723
TRT00124,12,deadline_pressure,4.122,4.688,4.403,5.081,4.666
TRT00124,13,ambiguous_conflict,3.985,5.560,3.365,5.159,4.607
TRT00124,14,quiet_work,3.748,4.815,1.630,2.255,6.589
TRT00124,15,family_obligation,3.412,5.398,4.035,4.447,5.768
TRT00124,16,deadline_pressure,4.885,5.232,4.217,4.887,5.847
TRT00124,17,quiet_work,2.700,4.852,2.925,1.436,5.539
TRT00124,18,ambiguous_conflict,5.153,4.378,3.942,5.557,3.281
TRT00125,1,ambiguous_conflict,2.596,4.583,4.362,4.179,4.085
TRT00125,2,ambiguous_conflict,4.020,4.226,3.993,4.383,3.250
TRT00125,3,public_presentation,2.955,3.832,5.546,5.456,4.414
TRT00125,4,quiet_work,1.955,4.253,3.139,2.546,6.860
TRT00125,5,public_presentation,4.346,3.552,4.966,7.000,4.443
TRT00125,6,team_meeting,4.218,3.666,3.705,5.309,4.555
TRT00125,7,recovery_time,2.482,2.623,3.447,2.302,2.797
TRT00125,8,recovery_time,2.929,3.139,4.656,2.649,2.059
TRT00125,9,social_event,3.916,4.439,3.851,6.248,2.128
TRT00125,10,team_meeting,3.673,4.448,5.304,4.988,3.664
TRT00125,11,deadline_pressure,3.010,4.138,4.164,3.972,4.449
TRT00125,12,social_event,3.307,3.486,4.085,5.459,2.880
TRT00125,13,recovery_time,3.108,3.385,3.854,2.576,1.924
TRT00125,14,ambiguous_conflict,3.534,3.882,5.218,5.060,3.838
TRT00125,15,recovery_time,2.682,3.680,3.919,3.465,2.427
TRT00125,16,team_meeting,4.826,5.468,4.729,6.114,4.543
TRT00125,17,deadline_pressure,2.675,3.604,3.994,4.721,4.343
TRT00125,18,family_obligation,4.224,4.351,3.935,4.552,5.057
TRT00126,1,family_obligation,3.866,5.034,2.493,3.739,4.816
TRT00126,2,family_obligation,4.826,5.509,2.187,4.222,4.871
TRT00126,3,family_obligation,3.434,4.902,1.571,4.123,4.033
TRT00126,4,social_event,3.431,5.078,2.457,5.859,3.033
TRT00126,5,deadline_pressure,3.639,5.400,2.146,4.393,6.184
TRT00126,6,public_presentation,5.061,6.483,2.655,6.348,4.515
TRT00126,7,public_presentation,3.293,6.337,3.559,6.075,6.258
TRT00126,8,social_event,5.167,4.910,3.483,7.000,2.470
TRT00126,9,team_meeting,3.256,4.489,2.507,4.436,3.177
TRT00126,10,team_meeting,3.738,5.390,2.677,4.496,4.405
TRT00126,11,recovery_time,2.692,4.956,1.761,2.913,1.310
TRT00126,12,family_obligation,3.477,5.425,2.523,4.620,5.832
TRT00126,13,quiet_work,3.570,5.560,2.190,2.708,5.382
TRT00126,14,ambiguous_conflict,3.298,5.299,2.320,5.883,5.208
TRT00126,15,family_obligation,3.440,5.389,1.000,4.192,4.971
TRT00126,16,family_obligation,4.004,5.023,2.158,4.380,4.254
TRT00126,17,team_meeting,3.021,4.962,2.318,5.197,4.177
TRT00126,18,deadline_pressure,3.577,5.610,2.398,4.737,5.767
TRT00127,1,family_obligation,3.792,5.204,3.189,2.690,4.472
TRT00127,2,ambiguous_conflict,4.779,4.806,3.710,4.872,3.093
TRT00127,3,recovery_time,2.341,4.993,3.487,2.551,2.632
TRT00127,4,social_event,3.580,4.571,3.488,6.051,2.772
TRT00127,5,family_obligation,3.596,4.939,3.478,3.764,4.471
TRT00127,6,team_meeting,3.594,4.717,3.913,5.612,3.092
TRT00127,7,deadline_pressure,4.531,4.931,3.556,5.034,4.683
TRT00127,8,ambiguous_conflict,4.789,4.900,4.747,4.794,3.976
TRT00127,9,family_obligation,3.952,4.776,2.554,3.961,4.533
TRT00127,10,public_presentation,4.346,4.015,4.920,6.716,5.481
TRT00127,11,recovery_time,3.682,4.856,3.716,2.821,2.050
TRT00127,12,family_obligation,4.449,5.237,4.443,4.470,4.896
TRT00127,13,ambiguous_conflict,4.639,4.714,3.968,4.755,4.243
TRT00127,14,team_meeting,3.988,5.157,4.759,5.794,3.807
TRT00127,15,social_event,4.496,4.830,4.924,5.936,2.101
TRT00127,16,deadline_pressure,3.672,5.671,3.839,4.545,5.961
TRT00127,17,ambiguous_conflict,4.336,5.032,4.712,5.397,3.058
TRT00127,18,family_obligation,3.572,4.676,5.469,4.985,5.175
TRT00128,1,family_obligation,3.839,5.771,4.539,4.004,5.335
TRT00128,2,quiet_work,3.445,5.640,3.825,2.764,6.521
TRT00128,3,social_event,4.870,4.815,4.808,4.966,2.086
TRT00128,4,recovery_time,3.098,4.812,4.839,2.604,2.811
TRT00128,5,social_event,4.844,5.351,4.864,6.785,2.819
TRT00128,6,public_presentation,5.227,5.209,3.989,5.374,6.132
TRT00128,7,deadline_pressure,3.996,5.470,5.617,4.761,5.982
TRT00128,8,deadline_pressure,3.953,5.804,3.893,4.479,4.938
TRT00128,9,team_meeting,5.113,5.203,4.464,5.613,3.842
TRT00128,10,deadline_pressure,3.553,5.317,4.573,3.598,5.616
TRT00128,11,quiet_work,2.778,5.158,3.585,1.000,6.131
TRT00128,12,family_obligation,3.590,6.891,3.926,3.546,5.306
TRT00128,13,ambiguous_conflict,3.485,5.646,4.120,4.545,3.682
TRT00128,14,recovery_time,3.600,5.095,4.609,2.813,1.968
TRT00128,15,public_presentation,5.429,5.742,4.268,7.000,5.475
TRT00128,16,social_event,4.358,4.947,4.904,6.053,2.748
TRT00128,17,recovery_time,3.716,4.562,3.445,1.951,2.191
TRT00128,18,family_obligation,4.198,4.635,4.895,4.001,4.089
TRT00129,1,public_presentation,4.127,5.258,3.906,6.709,4.950
TRT00129,2,social_event,4.168,4.867,4.923,6.638,3.711
TRT00129,3,team_meeting,4.998,5.723,4.775,6.146,4.673
TRT00129,4,team_meeting,2.933,6.170,3.799,5.092,4.860
TRT00129,5,public_presentation,4.196,6.275,3.179,5.998,5.155
TRT00129,6,quiet_work,2.652,5.140,3.757,1.557,6.644
TRT00129,7,quiet_work,2.933,5.850,2.422,2.438,5.437
TRT00129,8,team_meeting,3.541,4.977,3.786,4.547,4.156
TRT00129,9,deadline_pressure,3.598,5.280,3.485,5.148,6.230
TRT00129,10,family_obligation,2.772,5.602,2.658,3.813,4.533
TRT00129,11,recovery_time,3.055,5.212,3.081,1.623,2.754
TRT00129,12,social_event,4.653,5.417,4.047,5.918,2.946
TRT00129,13,family_obligation,3.538,5.132,4.498,3.993,4.044
TRT00129,14,social_event,4.045,5.251,4.706,6.039,2.918
TRT00129,15,deadline_pressure,3.802,5.449,3.733,4.575,5.614
TRT00129,16,social_event,3.406,4.703,5.146,5.676,2.969
TRT00129,17,team_meeting,3.598,6.020,2.677,5.395,3.921
TRT00129,18,recovery_time,3.419,5.054,3.952,2.279,2.631
TRT00130,1,ambiguous_conflict,3.411,4.290,4.613,5.288,3.236
TRT00130,2,social_event,3.921,4.490,3.886,7.000,3.300
TRT00130,3,deadline_pressure,3.489,3.489,3.491,4.411,6.445
TRT00130,4,public_presentation,3.141,4.424,3.949,6.215,5.948
TRT00130,5,family_obligation,4.157,4.214,3.873,3.635,5.385
TRT00130,6,social_event,4.055,3.483,4.975,6.699,2.836
TRT00130,7,family_obligation,3.902,3.152,3.455,4.196,3.478
TRT00130,8,recovery_time,2.982,1.398,3.648,3.317,1.501
TRT00130,9,deadline_pressure,3.491,3.796,4.057,4.917,4.718
TRT00130,10,deadline_pressure,3.902,4.287,3.108,4.114,4.826
TRT00130,11,deadline_pressure,3.572,4.021,3.884,4.314,5.280
TRT00130,12,quiet_work,3.274,3.255,3.428,1.836,6.088
TRT00130,13,quiet_work,2.673,4.003,3.280,1.137,6.454
TRT00130,14,ambiguous_conflict,2.684,3.592,4.287,5.241,2.724
TRT00130,15,deadline_pressure,2.555,3.956,3.647,4.457,5.868
TRT00130,16,social_event,4.226,3.698,5.595,5.964,2.515
TRT00130,17,quiet_work,1.904,4.093,2.712,1.555,5.053
TRT00130,18,family_obligation,3.154,4.223,3.753,4.168,4.580
TRT00131,1,family_obligation,3.685,5.198,3.781,4.183,4.370
TRT00131,2,ambiguous_conflict,3.888,5.332,5.215,5.479,3.869
TRT00131,3,public_presentation,4.858,4.913,4.069,6.423,4.984
TRT00131,4,family_obligation,3.541,5.110,2.965,3.776,5.336
TRT00131,5,public_presentation,3.725,5.830,4.543,6.415,5.607
TRT00131,6,public_presentation,4.514,5.982,3.975,5.932,4.459
TRT00131,7,recovery_time,2.514,4.364,3.604,2.400,3.079
TRT00131,8,social_event,3.756,4.692,3.750,5.419,2.449
TRT00131,9,family_obligation,3.656,4.747,3.150,4.222,4.731
TRT00131,10,ambiguous_conflict,3.511,4.517,5.137,4.153,3.665
TRT00131,11,deadline_pressure,3.732,5.220,3.717,4.690,5.764
TRT00131,12,family_obligation,3.202,4.378,4.134,4.389,4.984
TRT00131,13,social_event,4.471,4.559,4.272,5.916,3.072
TRT00131,14,recovery_time,3.291,4.385,3.356,2.859,2.797
TRT00131,15,deadline_pressure,3.375,5.706,5.051,4.335,5.438
TRT00131,16,family_obligation,3.656,4.767,3.044,4.579,5.575
TRT00131,17,recovery_time,2.864,3.653,3.189,2.781,1.780
TRT00131,18,team_meeting,3.744,5.477,3.742,4.549,3.552
TRT00132,1,deadline_pressure,4.647,3.860,3.605,4.076,5.123
TRT00132,2,recovery_time,5.070,2.936,3.366,2.325,2.313
TRT00132,3,ambiguous_conflict,5.697,3.568,3.894,4.929,4.265
TRT00132,4,family_obligation,4.476,3.992,3.917,3.901,4.905
TRT00132,5,recovery_time,5.520,2.859,3.643,2.512,2.186
TRT00132,6,deadline_pressure,4.817,4.282,4.276,4.460,5.906
TRT00132,7,team_meeting,5.306,3.776,3.652,4.954,3.995
TRT00132,8,recovery_time,4.413,2.743,3.504,3.243,2.629
TRT00132,9,recovery_time,4.854,2.949,3.270,3.215,2.196
TRT00132,10,family_obligation,5.110,3.271,3.212,3.045,3.225
TRT00132,11,recovery_time,3.443,4.058,4.148,1.341,1.535
TRT00132,12,social_event,5.889,2.913,4.068,5.954,2.083
TRT00132,13,public_presentation,4.408,4.245,5.512,6.701,4.052
TRT00132,14,ambiguous_conflict,5.563,3.052,4.849,4.614,2.710
