person_id,assessment_context,occasion,trait_score,trait_extraversion,trait_conscientiousness,trait_neuroticism,state_extraversion,state_conscientiousness,state_assertiveness,state_withdrawal,situation_demand,situation_sociality,situation_evaluation,situation_trust,situation_autonomy,situation_threat,behavioral_consistency_marker,conditional_signature_score,state_inertia_marker
PSD00044,professional_workshop_context,6,4.072,3.537,4.053,5.259,3.629,3.667,3.616,2.808,2.938,3.917,2.164,4.533,2.827,2.636,6.164,2.047,0.309
PSD00044,professional_workshop_context,7,4.072,3.537,4.053,5.259,2.468,3.350,4.216,2.310,2.642,3.753,1.964,1.912,3.980,1.938,6.231,2.338,0.644
PSD00044,professional_workshop_context,8,4.072,3.537,4.053,5.259,2.487,4.855,4.056,2.875,4.012,1.690,3.521,5.397,4.035,3.461,6.515,1.682,0.562
PSD00044,professional_workshop_context,9,4.072,3.537,4.053,5.259,2.497,3.834,5.062,3.663,2.109,3.193,3.865,4.593,3.900,3.505,6.027,1.652,0.706
PSD00044,professional_workshop_context,10,4.072,3.537,4.053,5.259,2.765,3.860,4.175,3.475,4.396,3.863,1.000,3.022,3.614,3.290,6.213,1.748,0.342
PSD00044,professional_workshop_context,11,4.072,3.537,4.053,5.259,3.385,4.483,3.951,3.175,4.904,3.258,2.582,4.223,2.606,4.141,6.630,1.738,0.442
PSD00044,professional_workshop_context,12,4.072,3.537,4.053,5.259,3.048,3.413,3.225,3.360,2.908,4.094,1.295,4.021,3.246,3.715,6.333,1.867,0.580
PSD00044,professional_workshop_context,13,4.072,3.537,4.053,5.259,3.138,3.829,2.961,3.172,2.503,2.634,1.753,3.688,5.205,4.446,6.862,1.887,0.240
PSD00044,professional_workshop_context,14,4.072,3.537,4.053,5.259,3.639,4.092,3.992,3.115,3.573,4.340,2.506,6.126,2.762,4.096,6.622,1.459,0.463
PSD00044,professional_workshop_context,15,4.072,3.537,4.053,5.259,3.118,3.848,3.977,2.651,3.607,4.522,1.000,3.427,4.974,2.981,6.703,1.910,0.311
PSD00044,professional_workshop_context,16,4.072,3.537,4.053,5.259,3.282,4.893,4.244,2.873,6.114,4.856,3.425,4.236,4.286,4.129,6.244,1.678,0.424
PSD00045,professional_workshop_context,1,3.952,4.798,4.540,3.801,4.577,3.521,3.471,1.000,2.540,3.769,2.500,3.669,2.258,2.762,6.110,2.239,1.063
PSD00045,professional_workshop_context,2,3.952,4.798,4.540,3.801,5.101,4.384,3.521,2.513,4.707,3.992,3.095,3.756,2.318,2.019,6.265,1.671,0.738
PSD00045,professional_workshop_context,3,3.952,4.798,4.540,3.801,5.521,5.143,4.509,1.681,4.035,3.792,2.766,4.493,4.501,3.609,6.466,0.910,0.750
PSD00045,professional_workshop_context,4,3.952,4.798,4.540,3.801,5.400,5.039,3.379,2.116,2.644,4.425,3.215,4.162,4.092,2.420,6.286,1.536,0.448
PSD00045,professional_workshop_context,5,3.952,4.798,4.540,3.801,5.152,4.474,3.199,1.036,5.001,4.274,2.299,4.316,3.249,2.695,6.456,2.229,0.518
PSD00045,professional_workshop_context,6,3.952,4.798,4.540,3.801,4.232,4.694,4.520,2.172,3.812,2.359,3.085,4.865,2.990,3.583,6.609,1.541,0.899
PSD00045,professional_workshop_context,7,3.952,4.798,4.540,3.801,5.512,4.600,5.223,1.790,3.917,5.494,2.844,4.853,4.554,2.661,6.216,1.870,0.614
PSD00045,professional_workshop_context,8,3.952,4.798,4.540,3.801,5.201,3.444,2.566,1.000,2.042,2.306,2.299,3.966,3.068,5.021,5.857,2.075,1.229
PSD00045,professional_workshop_context,9,3.952,4.798,4.540,3.801,6.064,4.568,3.595,1.382,2.754,5.791,1.339,3.582,5.047,3.438,6.163,2.201,0.849
PSD00045,professional_workshop_context,10,3.952,4.798,4.540,3.801,5.886,4.706,3.725,1.438,3.664,4.510,2.244,3.847,4.662,2.520,6.534,1.975,0.125
PSD00045,professional_workshop_context,11,3.952,4.798,4.540,3.801,4.555,4.898,4.352,1.049,5.138,3.657,4.306,5.009,3.747,2.975,6.091,1.421,0.635
PSD00045,professional_workshop_context,12,3.952,4.798,4.540,3.801,4.424,4.687,4.165,1.978,4.169,2.958,3.244,3.709,3.036,1.358,7.029,1.673,0.365
PSD00045,professional_workshop_context,13,3.952,4.798,4.540,3.801,4.473,4.876,4.158,2.390,3.736,3.471,1.616,2.492,4.688,3.901,6.607,1.896,0.164
PSD00045,professional_workshop_context,14,3.952,4.798,4.540,3.801,4.156,5.182,3.857,1.273,3.818,3.805,4.418,1.851,4.370,3.013,6.203,1.849,0.510
PSD00045,professional_workshop_context,15,3.952,4.798,4.540,3.801,3.980,5.065,3.238,1.389,2.324,1.791,2.751,1.999,3.803,1.892,6.604,2.235,0.257
PSD00045,professional_workshop_context,16,3.952,4.798,4.540,3.801,5.834,5.965,4.686,1.023,5.026,4.758,3.409,4.391,5.529,2.666,6.006,1.596,1.142
PSD00046,professional_workshop_context,1,4.463,4.207,3.974,4.100,4.760,4.496,4.374,1.899,4.597,3.109,3.130,3.604,4.433,4.119,6.594,1.524,1.132
PSD00046,professional_workshop_context,2,4.463,4.207,3.974,4.100,4.240,4.818,4.221,2.324,3.020,3.809,3.412,3.923,2.510,3.836,6.132,1.346,0.355
PSD00046,professional_workshop_context,3,4.463,4.207,3.974,4.100,3.843,4.065,4.009,2.084,4.479,3.013,2.210,4.099,5.583,2.806,6.460,2.086,0.401
PSD00046,professional_workshop_context,4,4.463,4.207,3.974,4.100,4.104,3.775,3.815,2.492,4.447,2.327,3.108,4.020,2.973,3.101,6.641,1.976,0.288
PSD00046,professional_workshop_context,5,4.463,4.207,3.974,4.100,4.700,4.242,3.614,1.469,5.335,3.980,2.339,4.122,3.772,3.392,6.492,2.117,0.572
PSD00046,professional_workshop_context,6,4.463,4.207,3.974,4.100,4.235,4.076,4.792,1.830,3.216,1.886,2.794,5.863,4.175,1.519,7.318,2.148,0.543
PSD00046,professional_workshop_context,7,4.463,4.207,3.974,4.100,4.354,4.513,3.585,2.002,5.188,3.019,3.529,4.198,3.493,3.722,6.334,1.338,0.484
PSD00046,professional_workshop_context,8,4.463,4.207,3.974,4.100,4.308,4.943,3.693,1.707,3.604,3.697,2.119,4.450,4.473,2.643,5.997,2.053,0.220
PSD00046,professional_workshop_context,9,4.463,4.207,3.974,4.100,3.585,4.420,4.074,2.806,3.678,1.112,2.114,3.857,4.186,4.713,6.622,1.854,0.682
PSD00046,professional_workshop_context,10,4.463,4.207,3.974,4.100,4.411,4.501,3.236,2.390,3.397,3.169,2.594,3.762,3.468,2.651,6.182,1.901,0.540
PSD00046,professional_workshop_context,11,4.463,4.207,3.974,4.100,4.905,4.509,3.777,1.889,3.543,2.637,2.800,4.912,4.307,4.437,6.349,2.159,0.386
PSD00046,professional_workshop_context,12,4.463,4.207,3.974,4.100,3.552,3.784,3.922,1.469,3.306,1.777,2.746,3.628,3.088,3.511,6.310,2.244,0.660
PSD00046,professional_workshop_context,13,4.463,4.207,3.974,4.100,4.940,3.956,4.452,1.433,1.599,4.653,1.659,4.131,4.748,2.963,6.373,2.259,0.532
PSD00046,professional_workshop_context,14,4.463,4.207,3.974,4.100,4.769,4.956,4.699,1.387,4.787,4.681,2.402,3.821,5.523,2.777,6.094,2.134,0.366
PSD00046,professional_workshop_context,15,4.463,4.207,3.974,4.100,4.867,5.077,3.977,1.000,3.256,3.604,2.339,3.479,4.170,3.447,6.043,1.662,0.332
PSD00046,professional_workshop_context,16,4.463,4.207,3.974,4.100,5.319,4.980,4.305,1.265,3.301,4.379,2.303,5.028,4.080,2.280,5.892,1.727,0.285
PSD00047,professional_workshop_context,1,4.497,4.678,4.710,4.645,4.055,4.295,3.602,2.293,1.000,4.527,2.362,4.213,2.915,2.489,6.217,2.036,0.920
PSD00047,professional_workshop_context,2,4.497,4.678,4.710,4.645,6.046,5.316,4.191,1.268,5.526,5.548,1.993,5.230,3.388,3.973,6.147,2.201,1.157
PSD00047,professional_workshop_context,3,4.497,4.678,4.710,4.645,4.577,4.538,3.609,1.305,2.740,5.065,2.399,3.866,3.763,3.647,6.305,1.724,0.717
PSD00047,professional_workshop_context,4,4.497,4.678,4.710,4.645,5.947,5.058,4.430,1.080,3.681,3.997,3.725,4.513,4.826,3.172,6.340,1.619,0.734
PSD00047,professional_workshop_context,5,4.497,4.678,4.710,4.645,5.101,4.387,5.803,1.217,2.526,3.366,1.000,5.033,4.881,3.323,5.900,2.443,0.757
PSD00047,professional_workshop_context,6,4.497,4.678,4.710,4.645,4.469,5.111,4.482,1.101,3.060,2.810,2.643,4.375,5.093,3.907,6.300,1.895,0.698
PSD00047,professional_workshop_context,7,4.497,4.678,4.710,4.645,5.570,4.826,4.139,1.000,2.307,5.246,1.000,2.992,6.155,2.725,6.184,2.295,0.457
PSD00047,professional_workshop_context,8,4.497,4.678,4.710,4.645,4.484,3.579,3.768,2.594,3.329,4.288,1.000,5.001,2.608,3.518,6.227,1.752,1.075
PSD00047,professional_workshop_context,9,4.497,4.678,4.710,4.645,4.284,3.839,3.949,2.276,2.195,3.029,1.114,2.725,4.583,2.985,5.980,2.007,0.240
PSD00047,professional_workshop_context,10,4.497,4.678,4.710,4.645,4.620,4.197,4.954,1.759,3.713,3.963,2.032,3.821,3.332,4.073,6.437,1.655,0.554
PSD00047,professional_workshop_context,11,4.497,4.678,4.710,4.645,4.900,4.637,3.884,2.401,3.653,3.387,2.621,3.738,4.310,4.272,6.553,1.589,0.608
PSD00047,professional_workshop_context,12,4.497,4.678,4.710,4.645,6.039,4.878,5.568,1.694,3.801,5.183,3.884,6.498,5.916,2.406,6.063,1.970,0.943
PSD00047,professional_workshop_context,13,4.497,4.678,4.710,4.645,4.111,3.626,3.450,2.328,2.743,3.439,2.395,3.073,2.969,3.428,6.214,2.291,1.483
PSD00047,professional_workshop_context,14,4.497,4.678,4.710,4.645,4.237,4.301,3.541,2.349,4.299,2.900,2.260,3.374,3.748,5.222,5.974,1.769,0.228
PSD00047,professional_workshop_context,15,4.497,4.678,4.710,4.645,4.456,5.399,4.140,2.341,4.437,3.447,2.800,3.263,3.661,1.405,6.274,1.636,0.481
PSD00047,professional_workshop_context,16,4.497,4.678,4.710,4.645,5.203,4.631,4.208,2.534,4.523,2.784,2.175,2.938,3.293,2.926,6.457,1.832,0.444
PSD00048,professional_workshop_context,1,5.253,4.119,4.515,4.254,4.303,4.280,3.983,3.177,2.258,4.021,4.930,2.558,3.161,2.800,6.447,1.731,0.705
PSD00048,professional_workshop_context,2,5.253,4.119,4.515,4.254,5.249,5.028,5.375,1.411,3.853,3.466,3.073,4.178,5.258,1.577,6.238,1.924,1.213
PSD00048,professional_workshop_context,3,5.253,4.119,4.515,4.254,4.482,4.158,4.990,1.577,3.195,1.137,1.000,3.807,4.711,2.969,6.489,2.108,0.547
PSD00048,professional_workshop_context,4,5.253,4.119,4.515,4.254,4.561,4.348,4.820,1.592,3.956,3.264,2.855,3.478,3.861,3.329,6.403,1.506,0.114
PSD00048,professional_workshop_context,5,5.253,4.119,4.515,4.254,4.367,4.249,4.618,3.199,2.896,3.294,3.469,3.452,2.407,3.172,6.980,1.799,0.526
PSD00048,professional_workshop_context,6,5.253,4.119,4.515,4.254,4.258,4.613,4.293,1.907,3.761,3.799,1.707,4.814,3.408,5.176,6.600,1.939,0.523
PSD00048,professional_workshop_context,7,5.253,4.119,4.515,4.254,4.863,4.657,5.263,1.559,2.104,3.517,1.001,4.389,4.111,2.137,6.519,2.123,0.492
PSD00048,professional_workshop_context,8,5.253,4.119,4.515,4.254,4.500,4.765,4.648,1.000,1.433,4.111,2.511,3.485,6.360,1.804,6.439,2.345,0.411
PSD00048,professional_workshop_context,9,5.253,4.119,4.515,4.254,4.469,4.221,5.159,1.818,1.656,2.559,3.784,3.519,4.266,2.157,6.496,1.567,0.476
PSD00048,professional_workshop_context,10,5.253,4.119,4.515,4.254,4.616,5.510,5.119,1.892,2.032,3.396,3.955,4.548,4.484,3.117,6.688,1.976,0.388
PSD00048,professional_workshop_context,11,5.253,4.119,4.515,4.254,4.342,4.981,4.700,1.998,4.215,4.419,2.919,4.627,4.286,3.222,6.732,1.959,0.332
PSD00048,professional_workshop_context,12,5.253,4.119,4.515,4.254,4.740,5.215,4.920,1.387,4.248,4.067,3.086,5.610,3.477,3.303,6.149,1.566,0.366
PSD00048,professional_workshop_context,13,5.253,4.119,4.515,4.254,3.361,5.282,3.846,1.573,2.329,2.595,3.155,3.960,3.983,3.825,5.655,2.314,0.677
PSD00048,professional_workshop_context,14,5.253,4.119,4.515,4.254,4.717,4.569,4.803,1.138,2.340,5.036,1.570,6.007,5.031,3.947,6.463,2.180,0.865
PSD00048,professional_workshop_context,15,5.253,4.119,4.515,4.254,4.731,3.653,4.001,1.868,3.433,4.316,2.871,3.961,3.470,2.638,5.898,1.932,0.615
PSD00048,professional_workshop_context,16,5.253,4.119,4.515,4.254,4.565,4.357,5.289,3.124,3.151,3.087,4.109,2.747,3.928,2.141,6.793,1.745,0.853
PSD00049,organizational_learning_context,1,5.515,5.441,3.357,3.478,5.470,3.374,5.083,1.000,5.004,2.689,2.526,5.246,4.035,2.996,6.775,1.904,0.877
PSD00049,organizational_learning_context,2,5.515,5.441,3.357,3.478,4.705,3.127,4.583,1.352,2.664,2.244,2.092,4.059,4.489,4.555,6.111,2.132,0.466
PSD00049,organizational_learning_context,3,5.515,5.441,3.357,3.478,5.036,4.193,3.529,1.444,3.984,3.156,4.877,2.640,5.145,5.476,6.034,1.687,0.636
PSD00049,organizational_learning_context,4,5.515,5.441,3.357,3.478,5.631,3.349,4.901,1.000,3.962,1.248,2.849,4.158,5.158,3.646,6.415,2.007,0.814
PSD00049,organizational_learning_context,5,5.515,5.441,3.357,3.478,4.720,3.540,3.499,1.178,4.379,2.226,3.927,3.623,4.322,5.721,6.221,1.946,0.670
PSD00049,organizational_learning_context,6,5.515,5.441,3.357,3.478,4.815,3.125,4.537,1.471,4.747,1.574,3.219,4.132,2.826,3.385,5.906,2.046,0.460
PSD00049,organizational_learning_context,7,5.515,5.441,3.357,3.478,5.072,3.857,3.177,1.468,6.274,3.628,4.750,2.191,1.896,4.257,6.134,1.511,0.588
PSD00049,organizational_learning_context,8,5.515,5.441,3.357,3.478,5.159,3.391,3.687,1.031,4.625,4.258,4.907,3.645,3.347,6.502,6.302,1.848,0.375
PSD00049,organizational_learning_context,9,5.515,5.441,3.357,3.478,6.252,3.576,4.325,1.445,5.172,4.897,5.319,2.965,3.040,2.603,6.361,1.724,0.582
PSD00049,organizational_learning_context,10,5.515,5.441,3.357,3.478,5.573,3.483,3.709,1.211,3.220,3.416,4.155,3.902,2.911,4.168,6.242,1.641,0.405
PSD00049,organizational_learning_context,11,5.515,5.441,3.357,3.478,4.813,4.182,3.520,1.000,4.621,3.191,3.364,1.939,4.924,4.208,5.716,1.768,0.465
PSD00049,organizational_learning_context,12,5.515,5.441,3.357,3.478,5.363,3.407,4.280,1.000,4.541,4.544,4.127,4.070,3.969,4.120,6.567,1.571,0.521
PSD00049,organizational_learning_context,13,5.515,5.441,3.357,3.478,4.946,4.197,4.576,1.000,3.909,3.887,5.406,2.671,3.389,3.708,6.366,1.726,0.376
PSD00049,organizational_learning_context,14,5.515,5.441,3.357,3.478,5.696,4.090,4.515,1.000,5.214,3.030,4.175,3.295,4.190,3.051,6.094,1.697,0.229
PSD00049,organizational_learning_context,15,5.515,5.441,3.357,3.478,4.941,3.793,3.208,1.855,4.521,3.007,2.817,2.790,2.001,4.347,6.167,1.973,0.804
PSD00049,organizational_learning_context,16,5.515,5.441,3.357,3.478,5.510,4.019,3.721,1.434,3.445,2.525,5.541,3.654,3.564,3.404,6.323,1.880,0.432
PSD00050,organizational_learning_context,1,5.323,5.350,4.500,3.175,4.700,3.931,4.461,2.016,4.496,2.460,2.536,2.869,2.373,4.508,6.614,1.787,0.695
PSD00050,organizational_learning_context,2,5.323,5.350,4.500,3.175,5.137,4.737,4.474,1.259,4.021,2.957,3.032,3.526,2.764,3.136,6.305,2.012,0.503
PSD00050,organizational_learning_context,3,5.323,5.350,4.500,3.175,4.952,4.033,3.370,1.000,3.269,3.221,4.610,1.854,3.501,5.250,6.037,1.607,0.563
PSD00050,organizational_learning_context,4,5.323,5.350,4.500,3.175,5.382,4.304,4.565,1.315,4.905,3.398,6.297,2.649,2.443,3.011,6.584,1.493,0.553
PSD00050,organizational_learning_context,5,5.323,5.350,4.500,3.175,6.049,4.339,3.864,1.000,5.229,3.190,2.947,4.300,3.590,4.274,6.206,1.534,0.430
PSD00050,organizational_learning_context,6,5.323,5.350,4.500,3.175,4.139,3.949,3.402,1.000,3.259,1.622,2.989,3.752,3.310,3.827,5.696,2.359,0.690
PSD00050,organizational_learning_context,7,5.323,5.350,4.500,3.175,4.485,4.423,2.978,1.481,3.710,3.752,2.575,2.093,3.285,4.789,6.126,1.778,0.431
PSD00050,organizational_learning_context,8,5.323,5.350,4.500,3.175,4.574,4.394,4.194,1.000,5.736,3.414,3.586,4.490,4.184,2.339,6.137,1.291,0.454
PSD00050,organizational_learning_context,9,5.323,5.350,4.500,3.175,5.415,4.551,3.957,1.428,3.257,2.117,4.872,3.075,3.396,3.559,6.543,1.797,0.416
PSD00050,organizational_learning_context,10,5.323,5.350,4.500,3.175,4.668,4.427,3.635,1.712,3.936,5.417,4.601,2.595,2.393,3.565,6.358,1.575,0.370
PSD00050,organizational_learning_context,11,5.323,5.350,4.500,3.175,5.290,3.791,3.091,1.000,4.969,3.372,3.125,3.602,2.300,2.695,6.173,1.993,0.628
PSD00050,organizational_learning_context,12,5.323,5.350,4.500,3.175,4.445,3.501,3.231,1.549,3.957,2.046,2.714,2.681,1.881,4.178,6.099,2.199,0.456
PSD00050,organizational_learning_context,13,5.323,5.350,4.500,3.175,4.379,4.503,4.055,1.685,5.192,2.128,3.658,3.121,2.319,3.462,6.659,1.988,0.507
PSD00050,organizational_learning_context,14,5.323,5.350,4.500,3.175,4.982,4.565,3.359,1.969,6.371,2.123,3.181,3.194,4.425,4.064,6.478,2.131,0.411
PSD00050,organizational_learning_context,15,5.323,5.350,4.500,3.175,4.871,4.267,3.714,1.000,2.797,2.026,3.637,3.072,3.733,3.400,6.092,1.924,0.433
PSD00050,organizational_learning_context,16,5.323,5.350,4.500,3.175,3.766,4.247,3.082,1.000,2.494,1.484,3.921,2.939,1.532,3.115,5.958,2.174,0.440
PSD00051,organizational_learning_context,1,5.439,5.941,4.363,2.460,5.623,4.708,3.928,1.015,3.728,2.479,6.288,3.322,3.932,5.702,6.588,1.948,0.981
PSD00051,organizational_learning_context,2,5.439,5.941,4.363,2.460,5.425,3.996,3.841,1.000,4.947,3.613,2.532,3.269,2.553,4.668,6.469,1.447,0.253
PSD00051,organizational_learning_context,3,5.439,5.941,4.363,2.460,5.730,4.414,3.791,1.000,3.189,3.916,4.033,4.507,2.162,1.936,6.776,1.726,0.193
PSD00051,organizational_learning_context,4,5.439,5.941,4.363,2.460,4.548,4.521,3.374,1.000,4.526,2.379,3.910,3.611,3.444,5.496,6.162,2.036,0.427
PSD00051,organizational_learning_context,5,5.439,5.941,4.363,2.460,4.798,3.373,4.213,1.000,3.681,3.428,2.064,2.923,3.368,5.977,6.198,1.614,0.559
PSD00051,organizational_learning_context,6,5.439,5.941,4.363,2.460,5.313,4.537,2.217,1.366,3.637,2.848,4.449,2.442,1.378,4.276,6.151,1.918,1.010
PSD00051,organizational_learning_context,7,5.439,5.941,4.363,2.460,5.998,4.584,4.294,1.000,4.384,4.085,3.570,3.000,4.474,2.837,6.188,1.473,0.794
PSD00051,organizational_learning_context,8,5.439,5.941,4.363,2.460,5.593,4.131,4.478,1.000,3.960,2.540,4.479,3.903,4.345,4.679,6.729,1.640,0.261
PSD00051,organizational_learning_context,9,5.439,5.941,4.363,2.460,5.275,4.048,3.862,1.000,2.899,3.251,4.448,2.608,3.681,4.382,6.135,2.027,0.254
PSD00051,organizational_learning_context,10,5.439,5.941,4.363,2.460,4.591,4.625,4.172,1.528,4.173,3.068,4.960,2.702,4.100,4.866,6.294,1.872,0.525
PSD00051,organizational_learning_context,11,5.439,5.941,4.363,2.460,5.523,3.969,4.808,1.000,3.431,4.929,4.204,3.766,2.691,3.398,6.716,1.541,0.688
PSD00051,organizational_learning_context,12,5.439,5.941,4.363,2.460,3.944,5.101,4.118,1.000,3.381,2.020,3.561,2.484,3.366,4.622,5.997,1.662,0.850
PSD00051,organizational_learning_context,13,5.439,5.941,4.363,2.460,4.957,3.870,3.538,1.109,3.749,3.720,3.410,3.704,2.158,4.035,6.234,1.573,0.733
PSD00051,organizational_learning_context,14,5.439,5.941,4.363,2.460,5.681,3.783,4.027,1.000,3.954,4.317,2.466,3.644,4.789,5.355,6.705,1.550,0.352
PSD00051,organizational_learning_context,15,5.439,5.941,4.363,2.460,5.244,4.318,3.913,1.000,5.663,4.159,2.881,3.990,2.050,3.730,6.575,1.529,0.271
PSD00051,organizational_learning_context,16,5.439,5.941,4.363,2.460,5.737,3.953,3.039,1.000,4.982,4.991,2.696,2.553,1.758,5.758,6.324,1.554,0.433
PSD00052,organizational_learning_context,1,5.609,5.169,4.200,3.353,4.365,4.038,3.650,1.925,5.571,3.438,4.259,2.281,2.765,4.039,6.207,1.708,0.978
PSD00052,organizational_learning_context,2,5.609,5.169,4.200,3.353,4.744,3.847,4.160,2.159,3.847,2.924,5.900,3.271,3.649,3.690,6.770,1.803,0.329
PSD00052,organizational_learning_context,3,5.609,5.169,4.200,3.353,4.362,4.135,3.813,1.068,5.619,2.948,5.295,2.115,1.746,4.047,6.145,1.864,0.527
PSD00052,organizational_learning_context,4,5.609,5.169,4.200,3.353,4.298,3.121,4.355,1.000,4.123,2.798,3.282,3.406,2.801,4.257,5.747,1.529,0.422
PSD00052,organizational_learning_context,5,5.609,5.169,4.200,3.353,4.263,4.959,3.618,1.000,5.014,2.574,5.006,2.333,2.785,3.720,6.506,1.880,0.652
PSD00052,organizational_learning_context,6,5.609,5.169,4.200,3.353,5.852,4.465,3.683,1.000,4.802,3.130,2.988,3.859,2.466,1.610,5.978,2.093,0.537
PSD00052,organizational_learning_context,7,5.609,5.169,4.200,3.353,5.080,4.490,4.787,1.030,4.300,4.034,4.247,4.278,2.685,4.593,6.262,1.562,0.483
PSD00052,organizational_learning_context,8,5.609,5.169,4.200,3.353,4.643,3.578,3.686,1.262,4.612,3.946,3.866,3.530,2.644,5.191,6.175,1.524,0.670
PSD00052,organizational_learning_context,9,5.609,5.169,4.200,3.353,4.060,3.541,3.057,1.027,2.552,2.868,4.749,2.212,1.006,3.219,5.852,2.116,0.371
PSD00052,organizational_learning_context,10,5.609,5.169,4.200,3.353,5.710,3.889,3.741,1.237,6.304,4.355,3.556,3.801,2.549,3.318,6.188,1.743,0.723
PSD00052,organizational_learning_context,11,5.609,5.169,4.200,3.353,5.612,5.382,4.251,1.069,5.121,3.064,2.249,5.026,3.577,4.109,5.986,1.636,0.567
PSD00052,organizational_learning_context,12,5.609,5.169,4.200,3.353,4.922,4.895,4.033,1.166,6.275,2.909,4.832,3.106,3.918,5.672,5.719,1.631,0.373
PSD00052,organizational_learning_context,13,5.609,5.169,4.200,3.353,5.685,4.789,3.782,1.000,5.811,2.962,3.557,3.949,3.079,4.071,6.156,2.037,0.321
PSD00052,organizational_learning_context,14,5.609,5.169,4.200,3.353,5.113,4.025,3.483,1.094,6.665,2.785,2.431,3.667,2.463,4.337,6.374,1.953,0.432
PSD00052,organizational_learning_context,15,5.609,5.169,4.200,3.353,5.019,3.654,3.342,1.000,3.718,2.971,3.973,2.881,3.895,3.075,6.224,2.040,0.175
PSD00052,organizational_learning_context,16,5.609,5.169,4.200,3.353,4.446,3.871,3.496,1.000,3.213,2.840,3.924,3.764,3.520,5.164,5.992,1.928,0.236
PSD00053,organizational_learning_context,1,5.012,3.747,5.932,2.237,3.381,6.603,3.978,1.025,4.036,2.455,5.253,4.188,3.397,4.209,6.415,1.560,0.811
PSD00053,organizational_learning_context,2,5.012,3.747,5.932,2.237,3.552,5.612,3.923,1.000,3.381,4.048,3.130,3.723,3.347,5.553,6.970,1.534,0.310
PSD00053,organizational_learning_context,3,5.012,3.747,5.932,2.237,3.386,7.000,4.739,1.000,5.752,2.520,3.647,4.385,3.989,4.161,6.596,1.690,0.592
PSD00053,organizational_learning_context,4,5.012,3.747,5.932,2.237,3.495,5.805,3.586,1.000,4.442,1.574,1.784,2.587,2.873,3.440,6.661,1.615,0.614
PSD00053,organizational_learning_context,5,5.012,3.747,5.932,2.237,2.968,6.085,3.339,1.214,4.812,3.309,3.676,3.486,2.997,4.432,6.658,1.795,0.317
PSD00053,organizational_learning_context,6,5.012,3.747,5.932,2.237,3.359,7.000,3.415,1.000,5.803,4.045,4.141,2.641,3.606,3.575,6.454,1.668,0.399
PSD00053,organizational_learning_context,7,5.012,3.747,5.932,2.237,2.467,5.847,2.918,1.000,4.651,1.972,4.302,3.328,2.071,5.131,5.894,1.531,0.635
PSD00053,organizational_learning_context,8,5.012,3.747,5.932,2.237,3.195,7.000,3.568,1.000,4.087,2.462,4.104,1.778,4.811,4.405,6.223,1.350,0.633
PSD00053,organizational_learning_context,9,5.012,3.747,5.932,2.237,2.760,6.850,4.005,1.000,3.834,1.114,4.538,4.050,3.215,3.861,6.396,1.295,0.255
PSD00053,organizational_learning_context,10,5.012,3.747,5.932,2.237,2.782,4.960,2.561,1.297,2.361,2.268,2.567,2.304,2.732,6.926,6.038,1.706,0.914
